adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,/2xRDSVoXx3gXmHb5L8nn8xN66mG.jpg,0,,318346,tt0442256,ja,半落ち,"Half a Confession introduces itself as a thriller and abruptly changes gears, transforming into a tale of morality with deeper insights into its characters than we had anticipated. It begins when Soichiro Kaji (Terao), a retired detective, walks into police headquarters and confesses to the murder of his wife. We learn that the victim had prematurely developed Alzheimer's after the tragic death of their son, and in her suffering, had asked to die. The police chiefs would be far more content to take him at his word if it were not for a conspicuous hole in his story: 48-hour gap between the alleged murder and his confession. Fearing a public relations nightmare, they are eager to bury the incident and keep the press in the dark.",1.3637,/kEsixBwuNloFcnWS7YXa061YKXZ.jpg,2004-01-10,0,121,False,Released,,Half a Confession,False,7.889,9,NR
False,/3ERk0cT9GIfxv6ULs2XZV3wgvEU.jpg,50000000,,12634,tt0315824,en,The Big Bounce,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",1.2878,/l6tzLXXGubnC6TbFgg8acfcvGRO.jpg,2004-01-30,6808550,88,False,Released,It's all in who you trust,The Big Bounce,False,4.973,273,PG-13
False,/6I9r2ZTp2ZtNjD4hYD62UHF0fDn.jpg,0,,13505,tt0314498,en,The Perfect Score,Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,1.4048,/xflTliVBvCztaLzTJx9luHnSqwD.jpg,2004-01-30,10900000,93,False,Released,The S.A.T is hard to take. It's even harder to steal.,The Perfect Score,False,5.8,515,PG-13
False,/nk1dJQaUrJA7S0KZZ6ttn3HsrG1.jpg,15000000,,41392,tt0357894,cn,飞鹰,"Lulu Wong, a rock star and philanthropist, fights injustice as her superhero alter-ego Silver Hawk. When the criminal baddie Wolfe sets a plan in motion to dominate the world through cell phone signals, Silver Hawk joins forces with police detective Richman to save the world.",1.6197,/wxV3zVOcEPPqH09CnQQQS68z8f4.jpg,2004-01-15,429328,99,False,Released,The law has limits. She Doesn't.,Silver Hawk,False,5.525,61,PG-13
False,/y06Rldcar3Zg3avk4U56SpCCfKx.jpg,0,,11413,tt0362590,en,Employee of the Month,"""Employee of the Month"" is about a guy whose day spirals from bad to worse when he gets fired from his dream job at the bank and is dumped by his fiancée Sara. David's best friend Jack tries to convince him it's for the best, but the opposite occurs when bank robberies and millions of dollars become part of his day from hell.",0.9942,/9OJGGE1fdLxHGZTporORoxHpJoH.jpg,2004-01-17,0,98,False,Released,Things are not always what they seem.,Employee of the Month,False,5.7,157,R
False,/pGlgLhYBBiPerXXgERqsEKn7VlP.jpg,18000000,,21301,tt0337579,en,Barbershop 2: Back in Business,"The continuing adventures of the barbers at Calvin's Barbershop. Gina, a stylist at the beauty shop next door, is now trying to cut in on his business. Calvin is again struggling to keep his father's shop and traditions alive--this time against urban developers looking to replace mom & pop establishments with name-brand chains. The world changes, but some things never go out of style--from current events and politics to relationships and love, you can still say anything you want at the barbershop.",1.3394,/n4sOe401udZJWJEOvKvSs3peZcB.jpg,2004-01-20,65070412,106,False,Released,Let your hair down.,Barbershop 2: Back in Business,False,6.029,312,PG-13
False,/vfuFdngeQcpuMMsSP32vEsSDoaK.jpg,0,,56805,tt0404165,fr,Juste un peu de réconfort...,"Arnaud and Guillaume are in their last year of high school. Summer is approaching and like any teenager, they're thinking about cigarettes, alcohol and sex. But boys or girls? Future looks so blurry when you're a teenager!",1.1349,/8DBUc2GLVkuM2KtAiryfyFnp9Rf.jpg,2004-01-31,0,38,False,Released,,A Little Comfort,False,6.273,22,NR
False,/kA4S1soaM2AuxweFIJg5LEUvJJn.jpg,0,,82322,tt0439869,te,వర్షం,"Venkat and Sailaja meet on a train and fall in love. But Sailaja's father disapproves of their relationship and decides to marry her off to Bhadranna, a ruthless landlord, who is obsessed with her.",1.3032,/3OkbWNeRVQopeGwdocnwk0fXW3j.jpg,2004-01-14,0,150,False,Released,,Varsham,False,6.361,18,NR
False,/lf2gOOL0RBxEexrojUKM2LZabi2.jpg,0,,32229,tt0440067,cn,爆裂都市,"A young Japanese woman has been trained to become a professional killer since childhood. Two cops pursue the girl, who has assassinated a Hong Kong official.",1.2847,/xmXFWvcXcf9GcxGKNr4ewpXmyXM.jpg,2004-01-01,36635,99,False,Released,,Explosive City,False,6.667,24,NR
False,/5C2j3kAcjzAbv9A4mN6gIndqeBy.jpg,0,,134053,tt3621968,ja,アニメーション制作進行くろみちゃん 日本のアニメは私が作る!2,"Following Studio Petit's popularity for Time Journey's, the crew is now faced with 3 anime at the same time. Rushing to fill the quotas, the owner of Studio Petit hires Takashimadaira, a veteran producer to help Kuromi. However, all Takashimadaira cares about is making deadlines, severely hurting the quality of the images. Shihonmatsu, who has been helping Kuromi, gets angry at the new producer and leaves, leaving Kuromi with a difficult choice: to choose between the quality or the deadline.",1.2057,/bHdhVAJ11UWvgPE02YwXR99zuoh.jpg,2004-01-28,0,45,False,Released,,Animation Runner Kuromi 2,False,6.0,2,NR
False,/xSQF9wV5geTvcXhKGDpsvJwNEp2.jpg,17000000,,13476,tt0335559,en,Win a Date with Tad Hamilton!,"A small-town girl wins a date with a Hollywood star through a contest. When the date goes better than expected, a love triangle forms between the girl, the celebrity, and the girl's best friend.",0.9935,/5kXxbKlIEgMv0t8hLtZ3hfKLmG7.jpg,2004-01-23,16980098,95,False,Released,"In every love story, there's only room for one leading man.",Win a Date with Tad Hamilton!,False,5.711,512,PG-13
False,/6amurqTJldc87U62057vJBX8Tup.jpg,10000000,,24034,tt0350194,en,Teacher's Pet,"Meet Spot, a clever little dog with big dreams of becoming a real boy. When Spot finds out that a crazy scientist can make his wish come true, he takes a cross-country trek with Leonard, his best friend and master, and their mom. However, Dr. Krank's experiments are a little less than perfect, and it will take Leonard and his pet pals to right this genetic wrong.",0.9111,/3IiwOT4QF4beOOdCLbJxdw7xzH1.jpg,2004-01-16,6491969,74,False,Released,Be careful what you wish for.,Teacher's Pet,False,6.115,39,PG
False,/ypdT5bID5XEQWkeIAxA2lVf4i56.jpg,0,,50256,tt0396735,cn,魔幻廚房,Yau is on the lookout for love in modern day Hong Kong in spite of her family curse.,1.215,/qojVSXoE0kMffDwxOAWaEWL9YWZ.jpg,2004-01-15,0,105,False,Released,,Magic Kitchen,False,4.889,9,NR
False,/6iX6EaFIof8gx1TJPSKwfqxp9cv.jpg,0,http://www.shirous.com/,174702,tt0768100,ja,アンテナ,"Yuichiro is a college student whose sister went missing 15 years ago. That traumatic event hangs over him like a pall as he wanders Japan's S&M clubs. But his younger brother claims to be able to sense their sister with his ""antenna"".",0.9285,/t9KrAd77OAv4DaJu7boD6bmFOUu.jpg,2004-01-10,0,117,False,Released,,Antenna,False,5.7,10,NR
False,/7aIaElbsIZvtPArnMApGxF8taUk.jpg,0,,634622,tt3624622,ja,天罰エンジェルラビィ☆,"Humanity makes much progress through a combination of science and magic, until a large war breaks out. Many years later, the magical city of Sosarium (constructed on the Moon) sends an agent down to Earth to make sure history does not repeat itself as civilisation starts to rebuild itself. That agent is known as an Angel.",1.0962,/aFoVbOepu2SP7x2kcNtRJ2s1g7L.jpg,2004-01-23,0,24,False,Released,,Judgment! XX Angel Rabbie,False,3.0,2,NR
False,,0,,9998,tt0371675,en,Forbidden Warrior,"The Gaia Za is a sacred tome that holds many ancient and powerful spells to be unlocked by a so-called Chosen One expected to be born to one of two leading families: the Khans or the Marajis. Unwilling to leave the clan's fate to the gods, Che Khan decides to take matters into his own hands by plotting the murder of a new Maraji baby, who may be the child in question. In doing so, he sets off a furious clash.",0.8705,/dMgvshgcbmIx1h1IYZS9tdC86ph.jpg,2004-01-01,0,91,False,Released,In The Soul Of A Woman Beats The Heart Of A Hero.,Forbidden Warrior,False,4.583,18,NR
False,/fCKdK97yRUc7ek1MS7SxKYgkmee.jpg,12000000,,26710,tt0332712,en,My Baby's Daddy,A trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time.,1.0514,/lah4ZvLmjxwF8Pa1UHIm3u2xNuR.jpg,2004-01-09,18490423,86,False,Released,They're going from players to playtime.,My Baby's Daddy,False,4.71,62,PG-13
False,,0,http://www.tv-tokyo.co.jp/mystery/143.html,564661,,ja,十年　妻が夫を裏切った日　,"Urushibara Kazuki heads to Kyoto to explore the secret of his wife, Saeko, who is hospitalized for terminal cancer.",1.0036,/bkhQOmiB7iaYnkLMBkL7VWFfIvb.jpg,2004-01-25,0,94,False,Released,,10 Years - A Wife's Betrayal,False,0.0,0,NR
False,/awXhGIE9nWS8gQJBI3DUPUVcZU2.jpg,0,,135199,tt0352314,hi,एक हसीना थी,"A woman falls for a charming and mysterious businessman. The whirlwind romance turns sour when she is framed for his underworld crimes. Now, finally out of prison she is ready for sweet revenge.",0.9553,/5pwOhZM9iYbQyxEX67ja4K1Cyof.jpg,2004-01-16,0,120,False,Released,,Ek Hasina Thi,False,6.51,51,NR
False,/8oNQKQURCAMFD9qKCyY7k9X5kzz.jpg,0,,628726,tt1731231,ja,ウィニング・パス,"This is a story about a high school student who had it all going for him. He was great at basketball, he had a love like no other, until a day where he loses the ability to walk. This is the story of his struggle through hardship to regain it all.",0.9433,/fQTRk2zWT1TNAaAnxSPpoGnI2xm.jpg,2004-01-24,0,108,False,Released,,Winning Pass,False,0.0,0,NR
False,,0,,1147125,,en,殺手的諾言,,1.1234,/4DPzNNtgSoGo7l3H6SJcHLFNgGR.jpg,2004-01-01,0,0,False,Released,,Promise to the Killers,False,0.0,0,NR
False,/f589RGsnKpDvHu9qvELM6LZBEbG.jpg,65000,,9372,tt0390521,en,Super Size Me,"Morgan Spurlock subjects himself to a diet based only on McDonald's fast food three times a day for thirty days without exercising to try to prove why so many Americans are fat or obese. He submits himself to a complete check-up by three doctors, comparing his weight along the way, resulting in a scary conclusion.",0.9392,/zYkbqQaCuIHBxqBDGgnQCwJ9jIG.jpg,2004-01-17,28575078,100,False,Released,The first ever reality-based movie ... everything begins and ends in 30 days!,Super Size Me,False,6.723,1771,PG-13
False,/lAqRSGKRcLog0mYJJG9uQ3mmPPn.jpg,850000,http://tlareleasing.com/films/latter-days-2,15708,tt0345551,en,Latter Days,"Christian, a hunky, 20-something, West Hollywood party boy gets more than he bargains for when he tries to seduce Aaron, a sexually confused Mormon missionary who moves into his apartment complex.",0.8637,/uwzJL11Xp6h8stocOz6E8e2LWtB.jpg,2004-01-30,819939,108,False,Released,"Aaron prays, Christian plays...opposites attract.",Latter Days,False,6.847,272,R
False,/lbqlG7AmXjBW10f0ESj1oUrz1s7.jpg,3344039,,21665,tt0347332,hi,ख़ाकी,"DCP Anant and his team get tasked with escorting an alleged terrorist to Mumbai. However, a rogue ex-police officer makes their task difficult as he tries to stop them from reaching their destination.",1.0576,/dMsqwWFl51t8jXR0tWzjEuO8H4l.jpg,2004-01-23,6546059,180,False,Released,,Khakee,False,6.44,83,R
False,/jzwZuEDJNIj1XNlZ60X6Pim62uD.jpg,0,,13542,tt0388364,en,Red Dust,"Sarah Barcant, a lawyer in New York City who grew up in South Africa, returns to her childhood dwelling place to intercede for Alex Mpondo, a Black South African politician who was tortured during apartheid.",0.9654,/h2MmLzkWv3Wx3phsMQqFgyB3plJ.jpg,2004-01-11,0,110,False,Released,Nothing is more dangerous than the truth.,Red Dust,False,5.86,43,NR
False,/1TcCvYUvj1PqarYSqaKjUVLD3zI.jpg,0,,73656,tt0395452,ko,안녕! 유에프오,"In a town where everyone believes in UFOs, a bus driver named Sam lives out his daydreams by making special radio programs for the passengers who ride his bus. A heartwarming story of a physically challenged but outgoing girl named Kate who falls in love with this timid but lovable bus driver.",0.8094,/9f61cTLvZcgbctI4NSCujUIDOT6.jpg,2004-01-30,0,105,False,Released,Shouting love at the heart of the world,"Au Revoir, UFO",False,7.167,6,NR
False,,0,,52095,tt0328390,en,Second Best,"Jealousy overwhelms a group of friends, particularly struggling writer Elliot, as they prepare for the homecoming of their old friend, a wildly successful L.A. producer.",0.932,/1NALay7oyGaDBOeT3nvVL7rGmFi.jpg,2004-01-01,0,86,False,Released,Failure is a bond that's hard to break.,Second Best,False,5.833,3,R
False,/8vv8chFhxoykjbo11yhhIpXmuFU.jpg,0,,374402,tt0434046,ja,解夏,"Takayuki (Takao Osawa) is an elementary school teacher in Tokyo. He is seized with Behçet's syndrome, and will gradually lose his sight. He resigns from his job and leaves his girlfriend, Yoko (Yuriko Ishida) to return to his hometown, Nagasaki, where his mother lives. Takayuki spends his days strolling around Nagasaki, to imprint familiar scenes on his memory. Yoko visits him and insists on staying. Takayuki has major concerns for her future, and his own life. He drives her away, for her own good. After days of affliction, the two reunite. The story leads to an emotive conclusion, the end of his spiritual journey.",1.0788,/2kIBuhkJwEsyYWdfpWJ2VPhAjCy.jpg,2004-01-17,0,113,False,Released,,Milk White,False,8.5,4,NR
False,/aydxrruqD7CZRrIEiVED07G0oVf.jpg,0,,383856,tt1236468,ja,ヒカルの碁 スペシャル 北斗杯への道,"Hikaru is given a phone call asking him to appear in the Japan/China/Korea Junior's Tournament but he finds out he will have to take part in a preliminary tournament to choose Japan's three contestants. Upon discussing this with Akira, he discovers that Akira has already been chosen for the tournament and will not be taking place in the preliminaries. Hikaru then decides not to visit Akira's Go Salon until he takes his place on the team with Akira. That may be tougher than originally planned...",0.8943,/w4fGbWKxvWMT8DbYvqcNhRvsLVB.jpg,2004-01-03,0,77,False,Released,,Hikaru no Go: Journey to the North Star Cup,False,6.0,6,NR
False,/aigJ63ezP6Fm1TGosGcSTTwPrdR.jpg,0,,9971,tt0376720,en,The Last Run,"When a young accountant is devastated after discovering his inspiringly beautiful girlfriend is cheating on him, his best friend, who's engaged to a girl he doesn't love, convinces him to go on a ""run"" and sleep with as many women as he can to get over his heart break.",0.8018,/7DmOhfeaQSBhfFjodVm2u5RNDaQ.jpg,2004-01-01,0,97,False,Released,When a young accountant is devastated after discovering his inspiringly beautiful girlfriend is cheating on him...,The Last Run,False,4.1,15,NR
False,/2YCEQbpD17BCvuu8kWOBPc3DmDB.jpg,0,,143984,tt0415177,cn,我的大嚿父母,"An ensemble comedy centering on a family's hijinks around Lunar New Year, based on a hit television show.",0.8479,/oDJ1FAEk9LLEE1INY32ulAv94JG.jpg,2004-01-08,0,100,False,Released,,"In-Laws, Out-Laws",False,5.0,2,NR
False,/xDj4IvVbFkCCQzKQhwk2IPNJBHM.jpg,0,,220787,tt0388547,zh,散打,"Rural kung fu whiz Qiang travels to the big city to visit his friend Lung, who's taken up Xanda, a new martial art that fuses multiple styles. When Lung is grievously wounded by the Xanda champ, Qiang trains in the sport to seek revenge in the ring.",0.9341,/sTvm8uNhRkFCmjmCRnihgFRUF9X.jpg,2004-01-01,0,85,False,Released,,Xanda,False,4.833,6,NR
False,,0,,218791,tt2185700,ja,土方歳三 白の軌跡,"Historical samurai OVA about the deputy leader of the Shinsengumi, who fought on the side of the Shogun prior to the Meiji Restoration.",0.9504,/i033YqB6dirTB43vEEd1aXQjgBn.jpg,2004-01-12,0,32,False,Released,,Hijikata Toshizo: The White Trail,False,4.6,5,NR
False,,0,,1192404,,en,阴险人物,Taiwanese movie,1.0872,/L3ujmOfnaBTPYV6pBPNHSDwlMj.jpg,2004-01-01,0,0,False,Released,,Mean Guy,False,0.0,0,NR
False,/w7gu9CSme21bkvoPt0JI3oLDLL5.jpg,0,,70476,tt0395565,en,Gracie's Choice,"For as long as she can remember, 16 year-old Gracie has been raising her four siblings, each of whom has a different, absent father and their mother is on the fast track to self-destruction. When these children's lives are about to be pulled apart, Gracie will have to do the impossible and make the ultimate sacrifices to keep her family together.",0.7723,/mECvCiSy8nsdMtGNAxlupMjIug7.jpg,2004-01-12,0,90,False,Released,A story of love,Gracie's Choice,False,7.082,67,NR
False,,0,,48261,tt0416943,zh,绿帽子,A sexually frustrated policeman starts investigating the doings of his wife.,0.8371,/aK1igZvoff7nlyTqGRVxPp6jsOa.jpg,2004-01-01,0,94,False,Released,,Green Hat,False,5.75,12,NR
False,/QfgzgVa6bfZgY3mEeiobRduVkh.jpg,2600000,,15483,tt0330691,it,Il cartaio,"Policewoman Anna Mari is forced to play a dangerous game with the title serial killer. If she loses, she witnesses the maniac's tortured victims having their throats cut in explicit close-up detail via webcam. She teams up with British cop John Brennan to find out the identity of the murderer.",0.7832,/33rZkxArZICmef1UgSl59PKK9Vd.jpg,2004-01-02,3368452,103,False,Released,A serial killer with a vice for Video Poker,The Card Player,False,4.4,235,NR
False,/pU0wEC7Jh7ibH71o1J1anlgJH5l.jpg,0,,13618,tt0287138,en,Who's Your Daddy?,"An adopted Ohio high school senior discovers he is the inherited heir to a porn empire. Dropped into a bitter power struggle, his new flock of beautiful co-workers come to his aid.",0.8596,/7ltWt2Wm5p6kH7lAIvR2fbZ7NQA.jpg,2004-01-07,0,105,False,Released,Schoolboy to playboy,Who's Your Daddy?,False,4.898,93,R
False,,0,,979968,tt0402498,en,Silver Lake,A record store owner uses his psychic abilities to communicate with the dead and help them resolve issues they left behind.,0.8407,,2004-01-01,0,33,False,Released,,Silver Lake,False,9.0,1,NR
False,/hTcbIT7haz81Q9oWuaSAMSMRxJW.jpg,0,,274603,tt0984067,cn,霍元甲之精武真英雄,"When Chen Jun (Dragon Shek) returns home to Shanghai to find his former kung fu master (Gordon Liu) dead, he can't shake the hunch that a rival martial arts school is to blame. Readying himself for a full-fledged rampage of revenge, Chen first launches an investigation and then takes on the entire school, putting his years of martial arts training to the test.",0.8769,/6oZplbLDxCVasDtOBZ3CyLxAgOO.jpg,2004-01-01,0,90,False,Released,,Dragon in Fury,False,4.5,2,NR
False,,0,,112479,tt0406951,en,Suburban Secrets,"Laura, a famous nude model, returns to her small-town home when she learns that her old boyfriend is having a relationship with her aunt.",1.1336,/bQFFo5wxFcbOgSoQrm95yvFKQNd.jpg,2004-01-01,0,153,False,Released,,Suburban Secrets,False,4.077,13,NR
